unit_id,unit_title,lesson_id,lesson_title,lesson_activity,lesson_activity_name,lesson_notes,lesson_video_id,lesson_objectives
11,EndpointsAndroidClient,7,Inserting a Quote,yes,Questions,https://docs.google.com/presentation/d/1Dkvkp_KbjmpNjYR5IwHPJ5Tabc31AANur7_Q6CSP3jQ,HBD9rM0r4Hc,"<ul><li>In this lesson, you'll learn how to insert a quote to the backend using an AsynchTask.</li><li>Link to <a href='https://docs.google.com/document/d/16Ue-XKXmuAxnofi9ryxUzFcoPW9u11kmAyyN-xsOVrI' target='_blank'>instructions doc</a>. </li></ul>"
11,EndpointsAndroidClient,8,Editing a Quote,yes,Questions,https://docs.google.com/presentation/d/1Dkvkp_KbjmpNjYR5IwHPJ5Tabc31AANur7_Q6CSP3jQ,Ja-X8zR1T1g,"<ul><li>In this lesson, you'll learn that it's easy to edit a quote from the client.</li><li>Link to <a href='https://docs.google.com/document/d/16Ue-XKXmuAxnofi9ryxUzFcoPW9u11kmAyyN-xsOVrI' target='_blank'>instructions doc</a>. </li></ul>"
11,EndpointsAndroidClient,9,Deleting a Quote,yes,Questions,https://docs.google.com/presentation/d/1Dkvkp_KbjmpNjYR5IwHPJ5Tabc31AANur7_Q6CSP3jQ,Q4ij5mF9HzU,"<ul><li>In this lesson, you'll learn how to delete a quote from the backend using the quote's entity key.</li><li>Link to <a href='https://docs.google.com/document/d/16Ue-XKXmuAxnofi9ryxUzFcoPW9u11kmAyyN-xsOVrI' target='_blank'>instructions doc</a>. </li></ul>"
11,EndpointsAndroidClient,10,Lab: WeatherpicsAndroidClient,,,https://docs.google.com/presentation/d/1Dkvkp_KbjmpNjYR5IwHPJ5Tabc31AANur7_Q6CSP3jQ,u25p3VSm9P4,"<ul><li>Here is the <a href='https://docs.google.com/document/d/1kRjcAb839ONp1nhKxAaAWrQxio9JrD7OJRuPdofHFKY' target='_blank'>lab specification</a>.</li><li>When done, be sure to submit your zipped Eclipse project (Weatherpics), plus video demo, to the Moodle dropbox.</li><li>Then go complete the Moodle 'Endpoints' self-evaluation survey before calling it a day.</li></ul>"
12,OAuthBackend,1,OAuth Overview,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,g_TJZL0bTYc,"<ul><li>In this lesson you will see a demo of this lesson's app, and learn how this app is more complex than ones in previous units.</li></ul>"
12,OAuthBackend,2,DownloadStartingCode,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,Im0i3vF7Dh8,"<ul><li>In this lesson, you will register your app ID and download the starting code.</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,3,Make Endpoints-ready Models,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,bscA5ck3cS8,"<ul><li>In this lesson, we'll modify the given model classes to make them ready for Endpoints.</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,4,APIClass,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,Vsm2Mcq5kXc,"<ul><li>In this lesson, we'll start to write the API, focusing on those things that are required to use OAuth.</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,5,GetWebClientID,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,9tcqIosycjA,"<ul><li>In this lesson, you will learn how to generate a client ID for your web app.</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,6,ListMethods,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,WIElgnq8LgU,"<ul><li>In this lesson, you will learn how to change the annotation for a method to require an authenticated user.</li><li>You'll also learn how to write an ancestor query (to get all records with the same parent key).</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,7,InsertMethods,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,LUTva2dinUU,"<ul><li>In this lesson, we'll write the two needed insert methods. </li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,8,DeleteMethods,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,0PffywYS46I,"<ul><li>In this lesson, we'll write the two needed delete methods</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,9,Deploying to App Engine and Test,yes,Questions,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,7oR2M0MQYrA,"<ul><li>In this lesson, we'll deploy our app to App Engine and test the API of the live version. This is the last step before working on the client.</li><li>Link to <a href='https://docs.google.com/document/d/12o1Ak3vRXfXS1uWRcvvsMlPkFNvJR9DK9dAmGWf2I5o' target='_blank'>instructions doc</a>. </li></ul>"
12,OAuthBackend,10,Summary and Troubleshooting,,,https://docs.google.com/presentation/d/17xT5oWnnHasgv3vfhVHNR9nIVTi4fOyk83DH7Y1-xKs,tOVXw45Ef40,"<ul><li>There is no lab in this unit. If you want to use OAuth in your project, you are ready!</li><li>We'll wait until after we write the Android client to complete the 'OAuth' self-evaluation survey.</li></ul>"
13,OAuthAndroidClient,1,OAuth Android Client,,,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,N0GTfemQtsI,"<ul><li>In this lesson you will survey how to write an Android client that connects to an Endpoints backend using authentication.</li></ul>"
13,OAuthAndroidClient,2,Get Android Client ID,yes,Questions,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,dw0d6PrWjlo,"<ul><li>In this lesson you will download your app in preparation for adding Endpoints code.</li><li>Link to <a href='https://docs.google.com/document/d/1f5wsT4Ysogvur7F91Q36aMpuJESgaGmtY5vp3XgDo50' target='_blank'>instructions doc</a>. </li></ul>"
13,OAuthAndroidClient,3,Starting Code,yes,Questions,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,8B5hlejev1A,"<ul><li>In this lesson, you'll learn how to generate code for an Android client using Windows. If you need help doing this on a Mac, please see the instructions doc.</li><li>Link to <a href='https://docs.google.com/document/d/1f5wsT4Ysogvur7F91Q36aMpuJESgaGmtY5vp3XgDo50' target='_blank'>instructions doc</a>. </li></ul>"
13,OAuthAndroidClient,4,Add Google Play for Authentication,yes,Questions,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,Zz7yir_tXmM,"<ul><li>In this lesson, you will learn how to add external libraries, specifically Google Play.</li><li>Link to <a href='https://docs.google.com/document/d/1f5wsT4Ysogvur7F91Q36aMpuJESgaGmtY5vp3XgDo50' target='_blank'>instructions doc</a>. </li></ul>"
13,OAuthAndroidClient,5,Generate and Use ClientCode,yes,Questions,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,chHKUdRn9k0,"<ul><li>In this lesson, you will generate the client code and copy it into your project.</li><li>Link to <a href='https://docs.google.com/document/d/1f5wsT4Ysogvur7F91Q36aMpuJESgaGmtY5vp3XgDo50' target='_blank'>instructions doc</a>. </li></ul>"
13,OAuthAndroidClient,6,Summary and Troubleshooting,,,https://docs.google.com/presentation/d/1BozZbfqMDWg5iTpsrThR1Yhn2b9rYAFe8mBTd_bf9Jc,J-eNa8rwoag,"<ul><li>There is no lab in this unit. If you want to use OAuth in your project, you are ready!</li><li>Then go complete the Moodle 'OAuth' self-evaluation survey before calling it a day.</li></ul>"
