unit_id,unit_title,lesson_id,lesson_title,lesson_activity,lesson_activity_name,lesson_notes,lesson_video_id,lesson_objectives
14,Pulse Width Modulation,2,PWM Frequency Calculations,yes,PWM Frequency Calculation Questions,https://docs.google.com/presentation/d/1ASSmF-apwRDlHM9EkJUPkZpbf81YUpqtUJpAqHnEY90/edit?usp=sharing,QBLxBHsjTyo,"<ul><li>OpenPWM receives a char (0-255) that is the number of timer ticks in a single cycle.</li><li>Frequency calculations can be done manually or with the magic PWM formula.</li><li>By far the fastest way to do an PWM frequency calculation is to create an Excel sheet that does all 24 possible combinations for you.  Make your own before exam 2. :)</li></ul>"
14,Pulse Width Modulation,3,PWM Applications,yes,PWM Application Questions,https://docs.google.com/presentation/d/1ASSmF-apwRDlHM9EkJUPkZpbf81YUpqtUJpAqHnEY90/edit?usp=sharing,_GNr53pwuXc,"<ul><li>The most common application for a PWM output is to control the speed of a DC motor.</li><li>In addition to motors, piezo buzzers and LEDs can use PWM outputs.</li><li>Servo motors could 'in theory' use a PWM output as well, but our PWM library has a few bugs which make the accuracy of the signal not work great for servos. :(</li></ul>"
14,Pulse Width Modulation,4,ADC + PWM Frequency Example,yes,ADC + PWM Questions,https://docs.google.com/presentation/d/1ASSmF-apwRDlHM9EkJUPkZpbf81YUpqtUJpAqHnEY90/edit?usp=sharing,y5DxpcwD6rs,"<ul><li>Whenever you change the frequency of the PWM signal you need to use the OpenPWM function, which sets the frequency.</li><li>In this video we'll review writing functions and doing integer math (good practice).</li></ul>"
15,UART Communication,1,UART Transmit,yes,UART Tx Questions,https://docs.google.com/presentation/d/1lAyW0CDwiJgKtvhEfzh5HUUR3A_FGxiozM7ULSPy4aI/edit?usp=sharing,py3HpisbJEY,"<ul><li>Most microcontrollers only use 3 communication protocols: SPI, I2C, & UART.  We'll study UART.</li><li>UART is nice because computers also use UART (which they call simply <b>Serial</b> communication)</li><li>The only UART library function we'll use is OpenUSART</li><li>To transmit data we'll use the <b>printf</b> command which magically knows to use the UART.</li></ul>"
15,UART Communication,2,UART Receive,yes,UART Rx Questions,https://docs.google.com/presentation/d/1lAyW0CDwiJgKtvhEfzh5HUUR3A_FGxiozM7ULSPy4aI/edit?usp=sharing,4kucswdDElY,"<ul><li>Serial data goes out RC6 (Tx) and serial data comes in RC7 (Rx)</li><li>If you connect a wire between them you can transmit to yourself (this has no practical value but good for this demo)</li><li>We'll receive data using the UART's <b>Rx interrupt</b>.</li><li>The <b>PIR1bits.RCIF</b> flag is special because you can't reset it until AFTER you have read the <b>RCREG</b> byte (a safety feature)</li></ul>"
15,UART Communication,3,How does the UART work?,yes,UART Questions,https://docs.google.com/presentation/d/1lAyW0CDwiJgKtvhEfzh5HUUR3A_FGxiozM7ULSPy4aI/edit?usp=sharing,FQpbIvhY7es,"<ul><li>Before data transmission begins the sender and the receiver must both know the baudrate (bits/second) being used.</li><li>Each UART message packet consist of 10 bits: Start bit (low), 8 bits of data (one byte, LSB first), and the Stop bit (high)</li><li>The 10 bits needed to send the data 0000 0011 would be: 0 1100 0000 1 (start, data lsb first, stop)</li><li>When no data is being sent the lines idle in the high state (which is why the LEDs are on)</li></ul>"
15,UART Communication,4,Optional topic: String communication,,,https://docs.google.com/presentation/d/1lAyW0CDwiJgKtvhEfzh5HUUR3A_FGxiozM7ULSPy4aI/edit?usp=sharing,K9MReNvYs8w,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/StringCommunication.c'>StringCommunication.c</a></li><li>One very simple communication protocol is to speak English and just transmit ASCII Strings</li><li>This approach requires a message terminator (often \n which is the value 10)</li><li>This approach is simple and works super slick with MATLAB and other ASCII based computer programs</li><li>Often uber efficiency is not as important as you might think.</li></ul>"
16,Introduction to PLCs and Ladder Logic,1,Introduction to PLCs,yes,Introduction to PLC Questions,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,MiPnOBj88ys,"<ul><li>PLCs are used for software control so that sensor inputs + control code can be used to drive outputs (similar to a PIC)</li><li>PLCs are used primarily to drive assembly lines all over the world</li><li>PLCs (in general) are simpler, more focused devices that do big power jobs using a graphical programming language.</li></ul>"
16,Introduction to PLCs and Ladder Logic,2,Installing PicoSoft,,,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,WRDVPKYb4OU,"<ul><li style='font-size: 18px;'>Right click on this link to find the PicoSoft download link... <a href='http://ab.rockwellautomation.com/programmable-controllers/picosoft-software'>PicoSoft v6.2</a></li><li>You can follow the instructions in this video or just wing it. :)  It's a basic program install.</li></ul>"
16,Introduction to PLCs and Ladder Logic,3,PicoSoft Overview,yes,PicoSoft Overview Questions,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,Ly1EoMaQueo,"<ul><li>There are four tabs in PicoSoft<ul><li><b>Project</b> - Where you pick your PLC type</li><li><b>Circuit Diagram</b> - Where you write your Ladder Logic</li><li><b>Simulation</b> - Where you test your program</li><li><b>Communication</b> - Where you download your ladder logic to a real device (lab only)</li></ul></li></ul>"
16,Introduction to PLCs and Ladder Logic,4,Inputs to PLCs,yes,Inputs to PLCs Questions,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,2CmE0v-MxLc,"<ul><li>Switch Type (NO or NC) + Stimulus State (present or not present) = State (Made or Broken)</li><li><b>Made = conducts electricity =</b><ul><li>A Normally <b>Open</b> switch that is <b>pressed</b> (stimulus present)</li><li>A Normally <b>Closed</b> switch that is <b>unpressed</b> (no stimulus present)</li></ul></li><li><b>Broken = Does not conduct electricity = </b><ul><li>A Normally <b>Open</b> switch that is <b>unpressed</b> (no stimulus present)</li><li>A Normally <b>Closed</b> switch that is <b>pressed</b> (stimulus present)</li></ul></li></ul>"
16,Introduction to PLCs and Ladder Logic,5,Logic Circuits with Ladder Logic,yes,Logic Circuits with Ladder Logic Questions,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,VhEGuf6Jdd0,"<ul><li><b>AND</b> and <b>OR</b> are easy to make and understand with Ladder Logic</li><li><b>NOT</b> is done by making the input gate a <b>Break</b><ul><li><b>Make</b> gates allow current to flow through the rung when the switch is <b>Made</b></li><li><b>Break</b> gates allow current to flow through the rung when the switch is <b>Broken</b></li></ul></li><li>A Normally Open switch being used with a Make gate is the easiest combo.  All others require thought. :)</li></ul>"
16,Introduction to PLCs and Ladder Logic,6,Ladder Logic Practice,,,https://docs.google.com/presentation/d/1syomU5CeCu-3K-XzJzurQmo_V-J73Z1j4eYZ2rbNm-E/edit?usp=sharing,sk2T3tp9_C4,"<ul><li>Make gates allow current to pass when the input is Made</li><li>Break gates allow current to pass when the input is Broken</li><li>Question #1 is straight forward because the problem statement tells you the state (Broken)</li><li>Questions #2 and #3 are more complex because the problem statement gives you a stimulus state, which requires you to think about the switch type (N.O. or N.C.)</li></ul>"
17,PicoSoft Markers Timers and Counters,1,Markers,yes,Marker Questions,https://docs.google.com/presentation/d/1-fmLUyWiMU3unJMVyWy1gXeanYU7fbtNvXtgyNbY30U/edit?usp=sharing,eXMmkHWWjRk,"<ul><li>Markers are one bit variables that let you keep track of the current state.</li><li>Markers and Outputs have four types<ul><li><b>Contactor</b> - Turns the marker <b>on/off</b> to match the rung state.<br>- Continuously sets the marker to match the rung state.</li><li><b>Set</b> - Turns the marker <b>on</b> when the rung is active.<br>- No impact on the marker when the rung is not active.</li><li><b>Reset</b> - Turns the marker <b>off</b> when the rung is active.<br>- No impact on the marker when the rung is not active.</li><li><b>Impulse Relay</b> - <b>Toggles</b> the state of the marker at the moment the rung becomes active.<br>- Only affects the marker at the moment the rung goes active.</li></ul></li></ul>"
17,PicoSoft Markers Timers and Counters,2,Timers,yes,Timer Questions,https://docs.google.com/presentation/d/1-fmLUyWiMU3unJMVyWy1gXeanYU7fbtNvXtgyNbY30U/edit?usp=sharing,xHfoYMhn094,"<ul><li>Timers are similar to a Marker Contactors, but there is a time difference between when the controlling rung is active and the Timer is Made.</li><li>There are two types of Timers<ul><li><b>On-Delay Timers</b> - Timers that don't come on right away.</li><li><b>Off-Delay Timers</b> - Timers that stay on for extra 'bonus time'.</li></ul></li><li><b>On-Delay</b> Timers are useful when you are in a state and want to take an action at the end of a time interval.</li><li><b>Off-Delay</b> Timers are useful if you simply want to keep something on for a bit longer (bonus time).</li></ul>"
17,PicoSoft Markers Timers and Counters,3,Counters,yes,Counter Questions,https://docs.google.com/presentation/d/1-fmLUyWiMU3unJMVyWy1gXeanYU7fbtNvXtgyNbY30U/edit?usp=sharing,zCmbHcs8i_g,"<ul><li>Counters increment their count at the moment their controlling rung becomes active.</li><li>When a counter reaches the setpoint (or more) it becomes Made.</li><li>A <b>Counter Reset</b> relay resets the count to 0.</li><li>A <b>Counter Direction</b> relay lets you change from counting up to counting down.</li><li>Overall Counters are pretty easy to use and understand.  You'll like them.</li></ul>"
17,PicoSoft Markers Timers and Counters,4,PicoSoft Practice,,,https://docs.google.com/presentation/d/1-fmLUyWiMU3unJMVyWy1gXeanYU7fbtNvXtgyNbY30U/edit?usp=sharing,MpjUibFobrY,"<ul><li>There are always multiple ways to solve a problem</li><li>We'll solve this one using Off-Delay Timers which works out to be pretty straight forward.</li></ul>"
18,Finite State Machines for PLCs,1,Introduction to Finite State Machines,yes,FSM Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,6abt3Ewkbec,"<ul><li>Finite State Machines (FSMs) are a planning tool before you write your code.</li><li>A FSM can be very helpful for PLC or PIC programs (seems to fit better for PLCs, but also handy for some microcontroller projects)</li><li>You need to be able to <b>understand</b> a FSM.</li><li>You also need to be able to <b>create</b> your own FSMs.</li></ul>"
18,Finite State Machines for PLCs,2,Implementing FSMs in PicoSoft,yes,Implementing FSM Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,mlwXF5VO5p4,"<ul><li>Implementing a FSM means you convert every state, every transition, and every action into code. (you build your plan)</li><li>Usually you have a paper copy of your FSM next to you as you code and you check off transitions and actions as you implement them.</li><li>Markers work well to track the state with Sets and Resets.</li><li>Outputs (the Q's) work well as contactors based on the Marker state.</li></ul>"
18,Finite State Machines for PLCs,3,Practice Implementing FSMs,yes,Bionic Commando Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,Xi6tqqe2Iyk,"<ul><li>There is nothing special about Bionic Commando, I just like silly examples and it was the first thing I thought of. :)  It could be any FSM for practice.</li><li>Make sure you follow along because you will be asked to demo this program for the in-class quiz to your instructor.</li></ul>"
18,Finite State Machines for PLCs,4,Mealy Machines,yes,Mealy Machine Questions,https://docs.google.com/presentation/d/1r1M2tQJXd9lCXBlnG5U9txoZwxIptifyh-stuawvro0/edit?usp=sharing,JkosRp7HgGM,"<ul><li><b>Moore machine</b> - Outputs are based on state only (everything we've done so far was a Moore machine)</li><li><b>Mealy machine</b> - Outputs are based on the <b>state and the current inputs</b></li><li>All my FSMs start as Moore Machines, but then as soon as an output depends on an input it just becomes a Mealy machine instead.  In short, the vocabulary terms are good to know, but not really that important.</li></ul>"
19,Finite State Machines for PICs,1,Implementing a FSM on a PIC,yes,PIC FSM Questions,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,qwHD95JgGV4,"<ul><li>Implementing a FSM on a PIC requires you to make a variable to track the current <b>state</b>.</li><li>Make a <b>#define</b> for each <b>state</b> with a unique integer value.</li><li>Then set the state to the appropriate #define. For example: <b>state = STATE_READY;</b></li></ul>"
19,Finite State Machines for PICs,2,Making the 430 FSM,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,8MomYCo2DjM,"<ul><li>The correct combo is <b>Clear</b>, then <b>4</b> -> <b>3</b> -> <b>0</b> then <b>Enter</b></li><li>The 'Red' Failure light will only come on when in the <b>Failure</b> state AND <b>Enter</b> is being pressed.</li><li>The 'Green' Success light will be on all the time while in the <b>Success</b> state.</li></ul>"
19,Finite State Machines for PICs,3,PLC Implementation of the 430 Lock,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,JXXUg2unQ6M,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/ME430Lock.e60'>ME430Lock.e60</a></li><li>Implement all of the remaining transition arrows and all of the state actions (outputs).</li></ul>"
19,Finite State Machines for PICs,4,PIC Implementation of the 430 Lock,,,https://docs.google.com/presentation/d/1moLt0jpzETeaVZI667QJW4cY8uGPv7Lf8qc302SaWDM/edit?usp=sharing,-M-MmXlDc00,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/ME430Lock.c'>ME430Lock.c</a></li><li>Implement all of the remaining transition arrows</li></ul>"




